title,question,expected_answer,generated_answer,is_similar
Bras%C3%ADlia,"Besides boarding bridges, what also doubled in 2014 at Brasilia's airport?",the number of parking spaces,"[""In 2014, the number of parking spaces at Brasília's airport also doubled, reaching three thousand.""]",3
Mali,Radical Islam and the Tuaregs are both considered problematic according to whom?,Malian government,"['Radical Islam and the Tuaregs are both considered problematic according to the Malian government, which has struggled to maintain control over the country amidst the conflict involving radical Islamist groups affiliated with al-Qaeda. The government requested support from the international community to combat these Islamic militants, indicating their view of the situation as problematic.']",3
Imamah_(Shia_doctrine),Who do the Shia believe are possessed of divine knowledge and authority?,Imams,"['The Shia believe that the Imams, who are direct descendants of Muhammad, are possessed of divine knowledge and authority. According to Shia doctrine, these Imams are considered to be infallible and divinely appointed leaders who guide the community and interpret religious matters.']",7
Muammar_Gaddafi,In what city is the EU headquarters located?,Brussels,"['The headquarters of the European Union is located in Brussels, Belgium.']",8
Napoleon,What 1802 treaty between Britain and France ended the Revolutionary Wars?,the Treaty of Amiens,['The 1802 treaty between Britain and France that ended the Revolutionary Wars is the Treaty of Amiens.'],9
Muslim_world,What is the repetitive use of geometric floral designs known as in Islamic art?,arabesque,['The repetitive use of geometric floral designs in Islamic art is known as arabesque.'],7
London,"Besides being popular tourist destinations, London's museums play a vital role in what activity?",research,"[""Besides being popular tourist destinations, London's museums play a vital role in research.""]",4
Buckingham_Palace,How many offices does the palace have?,92 offices,['The palace has 92 offices.'],9
Tristan_da_Cunha,What is the population of the island?,267,['The population of Tristan da Cunha is 301.'],0
Economic_inequality,What did S&P recommend to somewhat remedy the wealth gap?,increasing access to education,['S&P recommended increasing access to education to help partially remedy the wealth gap and the resulting slow growth in the economy.'],8
East_India_Company,who was on the Ganji-i-Sawai according to the EIC?,a relative of the Grand Mughal,"['According to contemporary East India Company sources, the Ganj-i-Sawai was carrying a relative of the Grand Mughal, although there is no evidence to suggest that it was his daughter and her retinue.']",8
Green,"Which green food coloring is known to cause hyperactivity, asthma, urticaria, and insomnia?",Green S (E142),"['Green S (E142) is known to cause hyperactivity, asthma, urticaria, and insomnia.']",2
Political_corruption,What magazine had articles about Castro benefiting from corruption?,Forbes,['Forbes magazine had articles about Fidel Castro likely being the beneficiary of corruption.'],2
Unicode,Why has Unicode been criticized for not separately encoding forms of kanji?,complicates the processing of ancient Japanese and uncommon Japanese names,"['Unicode has been criticized for not separately encoding forms of kanji because it fails to account for the stylistic differences and variations in visual representation of characters used in different languages, which complicates the processing of ancient and uncommon Japanese names. Critics argue that the unification of glyphs leads to the perception that the languages themselves are being merged, disregarding their distinct features. This is particularly problematic for users who handle historical Japanese text, as it combines different forms of characters that might have significant contextual or cultural meaning. Attempts to create alternative encodings, like TRON, aim to preserve these differences but have not been widely adopted.']",8
1973_oil_crisis,Which sized cars were the least demanded cars in the crisis?,"['large cars', 'large']","['The least demanded cars during the 1973 oil crisis were large cars, particularly full-size models such as the Chevrolet Bel Air and the Ford Galaxie 500.']",7
New_York_City,What percentage of Africans make up NYC?,25.5,"['The provided contexts do not specify the exact percentage of Africans or individuals of African descent in New York City. They mention various ethnic groups and their respective populations, but do not give a specific figure for Africans or describe their percentage relative to the total population. Therefore, I cannot provide a definitive answer to your question based on the provided information.']",0
FA_Cup,Who was the first clubs have won the fa cup as part of a league cup double? ,Preston North End (1889),"['The first club to win both the FA Cup and the League Cup in the same season was Arsenal, in 1993.']",0
