title,question,expected_answer,generated_answer,is_similar
Electric_motor,What is the only device with dual ported transformer circuit topology?,brushless wound-rotor,['The only device with dual ported transformer circuit topology is the brushless wound-rotor synchronous doubly-fed (BWRSDF) machine.'],3
Chinese_characters,What does not include characters in the Chinese family?,Zhonghua Zihai,"['The context about ""Age_of_Enlightenment"" does not include characters in the Chinese family. It discusses historical figures and movements related to the Enlightenment without mentioning Chinese characters or language.']",0
Eton_College,For what did the college pay a substancial sum and donate 4.5 hectres of land?,in return for exclusive use of the facilities during the daytime only,"['The college paid a substantial sum and donated 4.5 hectares of land for a £4.6 million sports complex, in return for exclusive use of the facilities during the daytime only.']",8
Muslim_world,Who is said to have mastered the astrolabe?,Islamic astronomers and engineers,"['Islamic astronomers and engineers are said to have perfected the astrolabe, which was originally developed by the Greeks. Notable figures in this advancement include Abū Rayhān al-Bīrūnī and Abi Bakr of Isfahan.']",7
FC_Barcelona,What is the Barcelona motto?,Més que un club,"['The motto of FC Barcelona is ""Més que un club,"" which translates to ""More than a club"" in English.']",8
History_of_science,What method did Muslim scientists use more than the Greeks?,experiment,"['Muslim scientists placed far greater emphasis on experiment than the Greeks, leading to the development of an early scientific method that involved using experiments to distinguish between competing scientific theories set within a generally empirical orientation.']",3
Cubism,What were Picasso's 1907 paintings usually characterized by? ,Protocubism,"[""Picasso's 1907 paintings were usually characterized by their departure from traditional representations and the influence of Iberian sculpture and African art, marking the beginning of his exploration into Cubism. This period was notable for incorporating a sense of abstraction and a shift towards multiple perspectives, challenging conventional forms and narratives in art.""]",4
Anti-aircraft_warfare,What city got attacked by more V-1 and V-2 missiles than any other?,Antwerp,['London is the city that was attacked by more V-1 and V-2 missiles than any other during World War II.'],0
Kathmandu,What percentage of Kathmandu's economy is trade?,21,"[""The provided contexts do not specify the exact percentage of Kathmandu's economy that is attributed to trade. However, the context mentions that manufacturing accounts for 19% of the revenue, and other sectors such as agriculture, education, transport, hotels, and restaurants are also detailed. While tourism, which is a significant part of the economy, is highlighted, trade as a specific percentage is not mentioned. Therefore, based on the available information, the percentage of Kathmandu's economy that is trade cannot be determined from the context given.""]",0
Chihuahua_(state),The beginning of what ended the Porfiriato?,Mexican Revolution,"[""The beginning of the Mexican Revolution in 1910 ended the Porfiriato. This revolution arose due to widespread dissatisfaction with the regime of President Porfirio Díaz, which had been characterized by dictatorship, economic inequality, and concentration of power and land ownership. The revolution led to significant political and social changes in Mexico, ultimately resulting in the end of Díaz's long-standing rule.""]",8
Dwight_D._Eisenhower,What was the name of the Lockheed C-121 Constellation that carried Eisenhower?,Columbine II,"['The name of the Lockheed C-121 Constellation that carried Eisenhower was ""Columbine II.""']",9
Dwight_D._Eisenhower,What is the current name of the capital city that was under construction in the Philippines in 1939?,Quezon City,['The current name of the capital city that was under construction in the Philippines in 1939 is Quezon City.'],8
