title,question,expected_answer,generated_answer,is_similar
Alps,What gives way to the growth of plant species with secondary metabolites important for medicinal purposes?,extreme and stressful climatic conditions,"['The growth of plant species with secondary metabolites important for medicinal purposes is supported by biodiversity. Biodiversity provides critical support for drug discovery and the availability of medicinal resources, as a significant proportion of pharmaceutical compounds on the market are derived from plants. The exploration of natural products, also known as bioprospecting, has historically led to economic and health innovations, highlighting the importance of diverse plant species in discovering new medicinal compounds.']",0
John_Kerry,Why did Rice withdraw?,a politicized confirmation process following criticism of her response to the 2012 Benghazi attack,"['The provided context does not explicitly mention a character or individual named ""Rice"" or any specific reasons regarding a withdrawal. Therefore, I cannot ascertain why ""Rice"" withdrew based on the given information. If you have additional context or details about ""Rice,"" please provide them for a more accurate response.']",0
Predation,What term is given to an organism that is being hunted?,prey,"['The term given to an organism that is being hunted is ""prey.""']",9
Modern_history,What was the Victorian era of the United Kingdom? ,the period of Queen Victoria's reign,"[""The Victorian era of the United Kingdom was the period of Queen Victoria's reign from June 1837 to January 1901. This era was characterized by significant prosperity for the British people, largely due to profits from the overseas British Empire and advancements brought by the Industrial Revolution. The era saw the emergence of a large, educated middle class and was marked by various political and social changes, including the passage of the Reform Act of 1832. It is often associated with strict standards of morality and values, as exemplified by the persona of Queen Victoria, who became a national icon. The period also experienced significant developments in art, culture, and science, and had a profound influence on British society and governance.""]",8
Richard_Feynman,What was the Water Boiler that Feyman worked on?,nuclear reactor,['The Water Boiler was a small nuclear reactor at Los Alamos where Richard Feynman calculated neutron equations to measure how close an assembly of fissile material was to criticality. This work was part of his contributions to ensuring the safety and effectiveness of nuclear material management during the Manhattan Project.'],7
Phonology,What kind of linguistics describes how factors of languages change in history?,historical,['Historical linguistics describes how factors of languages change in history.'],3
Bird,When did enantiornithes become extinct?,end of the Mesozoic era,"['Enantiornithes became extinct at the end of the Mesozoic era, which corresponds to the Cretaceous–Paleogene extinction event approximately 66 million years ago.']",9
Hunting,"What do Steller's sea cow, the bluebuck, and the Javan tigers all have in common?",extinction,"[""Steller's sea cow, the bluebuck, and the Javan tigers all have in common that they have been hunted to the point of endangerment or extinction primarily due to excessive hunting and poaching.""]",4
The_Sun_(United_Kingdom),How did Dudman describe The Sun's Hillsborough coverage?,"""the worst mistake in our history""","['Dudman described The Sun\'s Hillsborough coverage as ""the worst mistake in our history"" and characterized it as ""a terrible mistake,"" ""insensitive,"" ""horrible,"" and having ""a dreadful headline.""']",8
Napoleon,What do those who think Napoleon was poisoned cite as a symptom that would suggest this?,his thirst,"['Those who think Napoleon was poisoned cite his abnormal thirst as a symptom that would suggest this. They maintained that this thirst was a symptom of the poison, potentially linked to the potassium tartrate used in his treatment, which prevented his stomach from expelling harmful compounds.']",3
Frédéric_Chopin,What is the name of the author Chopin met at a gathering put on by Marie d'Agoult?,George Sand,"[""The author Chopin met at a gathering put on by Marie d'Agoult was George Sand.""]",8
Ministry_of_Defence_(United_Kingdom),Which part of the Britsh government were the two publications listed concerning?,British Armed Forces,"['The two publications listed, ""The Times"" and ""The Sun,"" are concerned with the political structure and dynamics of the British government, particularly in relation to its role in reporting on and influencing governmental affairs, public opinion, and elections in the United Kingdom.']",0
