title,question,expected_answer,generated_answer,is_similar
Financial_crisis_of_2007%E2%80%9308,When did the financial institution crisis hit its peak?,September and October 2008,['The financial institution crisis hit its peak in September 2008.'],3
Premier_League,On which date did FIFA request that all European leagues reduce the number of teams within themselves to 18?,8 June 2006,['FIFA requested that all major European leagues reduce the number of teams to 18 on 8 June 2006.'],3
The_Blitz,How much of the population returned in four months?,"88% of evacuated mothers, 86% of small children, and 43% of school children","['Within four months, 88% of evacuated mothers, 86% of small children, and 43% of school children had been returned home.']",9
Steam_engine,How many cylinders does the Energiprojekt AB engine have?,"['5-cylinder', '5']",['The Energiprojekt AB engine has 5 cylinders.'],7
Szlachta,WHat caste system does the hindu society have?,military caste,"['Hindu society traditionally has a caste system that is divided into four main categories, known as ""varnas."" These are:\n\n1. **Brahmins**: This caste is generally associated with priests, scholars, and teachers. They are considered the intellectual and spiritual leaders of society.\n\n2. **Kshatriyas**: This group includes warriors and rulers. They are responsible for protection and governance.\n\n3. **Vaishyas**: This caste comprises traders, farmers, and artisans. They are involved in agriculture, commerce, and trade.\n\n4. **Shudras**: The lowest caste in this system, Shudras are typically laborers and service providers. They perform tasks that are considered menial or menial work.\n\nIn addition to these four varnas, there are numerous sub-castes or ""jatis,"" which further categorize individuals based on specific occupations and regional differences. The contemporary understanding and application of the caste system have evolved significantly, and there are ongoing debates and movements regarding its impact and relevance in modern Indian society. The caste system can lead to social stratification and discrimination, particularly against those considered ""untouchables"" or Dalits, who have historically faced significant social and economic challenges.']",2
Green,What is the most common green chemical found in nature?,Chlorophyll,['The most common green chemical found in nature is chlorophyll.'],8
Cotton,What does extra twisting of lisle thread produce?,single thread,"['The extra twisting of lisle thread produces a finely-spun, tightly twisted type of cotton yarn that is noted for being strong and durable. This twisting creates a compact and solid thread, which enhances its strength and durability compared to ordinary yarns.']",0
Queen_(band),When did Queen's 2006 London production actually end?,May 2014,"['Queen\'s 2006 London production of ""We Will Rock You"" ended on 11 May 2014, as it was extended due to public demand beyond the original closing date of 7 October 2006.']",7
Muammar_Gaddafi,"When Gaddafi returned to Libya, how did he view his country?","while he travelled to England believing it more advanced than Libya, he returned home ""more confident and proud of our values, ideals and social character.""","['When Gaddafi returned to Libya, he viewed his country as a place where he must achieve a sense of divine mission, believing himself to be a conduit of Allah\'s will. He was driven by a strong ideological worldview shaped by his Islamic faith, Bedouin upbringing, and his opposition to European colonialism. Gaddafi\'s vision included the establishment of the Great Socialist People\'s Libyan Arab Jamahiriya, which he conceptualized as a ""state of the masses"" where the people ruled themselves through direct democracy, guided by sharia law and his own philosophical ideas outlined in ""The Green Book."" He aimed to create a classless society and sought regional unity across the Arab world, reflecting a deep commitment to Arab nationalism and socialism.']",2
Greeks,What language still survives as the representation of the one of the three religious orders of historic Greece ?,Tsakonian (the only surviving representative of ancient Doric Greek),['The language that still survives as the representation of one of the three religious orders of historic Greece is Koine Greek.'],0
Dell,"By 2015, how much did Dell slate to reduce its emissions?",40%,"['By 2015, Dell committed to reduce greenhouse gas emissions from its global activities by 40%, using the 2008 fiscal year as the baseline year.']",3
Oxygen,What element is found in most organic organisms?,oxygen,['Oxygen is the element found in most organic organisms.'],7
United_States_Army,What Indian tribe was the Army's major campaign against?,Seminoles,"[""The Army's major campaign was against the Seminoles.""]",7
